datetime,direction,location,rate,pbm_rate
01/05/2018 16:30,SB,Parmer to 2222,0.25,0.33
01/05/2018 16:30,SB,Parmer to 5th/CVZ,3.06,4.06
01/12/2018 08:00,NB,2222 to Parmer,0.25,0.33
01/12/2018 08:00,NB,CVZ to 183,0.25,0.33
01/12/2018 08:00,NB,CVZ to Parmer,0.5,0.66
01/12/2018 08:00,SB,2222 to 5th/CVZ,3.49,4.64
01/12/2018 08:00,SB,Parmer to 2222,1.15,1.52
01/12/2018 08:00,SB,Parmer to 5th/CVZ,4.64,6.17
01/09/2018 23:30,NB,2222 to Parmer,0.25,0.33
01/09/2018 23:30,NB,CVZ to 183,0.25,0.33
01/09/2018 23:30,NB,CVZ to Parmer,0.5,0.66
01/09/2018 23:30,SB,2222 to 5th/CVZ,0.25,0.33
01/09/2018 23:30,SB,Parmer to 2222,0.25,0.33
01/09/2018 23:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/26/2018 08:00,NB,2222 to Parmer,0.25,0.33
01/26/2018 08:00,NB,CVZ to 183,0.25,0.33
01/26/2018 08:00,NB,CVZ to Parmer,0.5,0.66
01/26/2018 08:00,SB,2222 to 5th/CVZ,3.45,4.58
01/26/2018 08:00,SB,Parmer to 2222,0.95,1.26
01/26/2018 08:00,SB,Parmer to 5th/CVZ,4.6,6.11
02/06/2018 00:00,NB,2222 to Parmer,0.25,0.33
02/06/2018 00:00,NB,CVZ to 183,0.25,0.33
02/06/2018 00:00,NB,CVZ to Parmer,0.5,0.66
02/06/2018 00:00,SB,2222 to 5th/CVZ,0.25,0.33
02/06/2018 00:00,SB,Parmer to 2222,0.25,0.33
02/06/2018 00:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/31/2018 20:00,NB,2222 to Parmer,0.25,0.33
01/31/2018 20:00,NB,CVZ to 183,0.25,0.33
01/31/2018 20:00,NB,CVZ to Parmer,0.5,0.66
01/31/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
01/31/2018 20:00,SB,Parmer to 2222,0.25,0.33
01/31/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/07/2018 19:30,NB,2222 to Parmer,0.25,0.33
02/07/2018 19:30,NB,CVZ to 183,0.25,0.33
02/07/2018 19:30,NB,CVZ to Parmer,0.5,0.66
02/07/2018 19:30,SB,2222 to 5th/CVZ,0.25,0.33
02/07/2018 19:30,SB,Parmer to 2222,0.25,0.33
02/07/2018 19:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/29/2018 05:00,NB,2222 to Parmer,0.25,0.33
01/29/2018 05:00,NB,CVZ to 183,0.25,0.33
01/29/2018 05:00,NB,CVZ to Parmer,0.5,0.66
01/29/2018 05:00,SB,2222 to 5th/CVZ,0.25,0.33
01/29/2018 05:00,SB,Parmer to 2222,0.25,0.33
01/29/2018 05:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/04/2018 14:30,NB,2222 to Parmer,0.25,0.33
01/04/2018 14:30,NB,CVZ to 183,0.25,0.33
01/04/2018 14:30,NB,CVZ to Parmer,0.5,0.66
01/04/2018 14:30,SB,2222 to 5th/CVZ,0.25,0.33
01/04/2018 14:30,SB,Parmer to 2222,0.25,0.33
01/04/2018 14:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/08/2018 21:00,NB,2222 to Parmer,0.25,0.33
02/08/2018 21:00,NB,CVZ to 183,0.25,0.33
02/08/2018 21:00,NB,CVZ to Parmer,0.5,0.66
02/08/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
02/08/2018 21:00,SB,Parmer to 2222,0.25,0.33
02/08/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/13/2018 23:00,NB,2222 to Parmer,0.25,0.33
01/13/2018 23:00,NB,CVZ to 183,0.25,0.33
01/13/2018 23:00,NB,CVZ to Parmer,0.5,0.66
01/13/2018 23:00,SB,2222 to 5th/CVZ,0.25,0.33
01/13/2018 23:00,SB,Parmer to 2222,0.25,0.33
01/13/2018 23:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/03/2018 13:00,NB,2222 to Parmer,0.25,0.33
01/03/2018 13:00,NB,CVZ to 183,0.25,0.33
01/03/2018 13:00,NB,CVZ to Parmer,0.5,0.66
01/03/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
01/03/2018 13:00,SB,Parmer to 2222,0.25,0.33
01/03/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/04/2018 23:00,NB,2222 to Parmer,0.25,0.33
01/04/2018 23:00,NB,CVZ to 183,0.25,0.33
01/04/2018 23:00,NB,CVZ to Parmer,0.5,0.66
01/04/2018 23:00,SB,2222 to 5th/CVZ,0.25,0.33
01/04/2018 23:00,SB,Parmer to 2222,0.25,0.33
01/04/2018 23:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/04/2018 14:00,NB,2222 to Parmer,0.25,0.33
01/04/2018 14:00,NB,CVZ to 183,0.25,0.33
01/04/2018 14:00,NB,CVZ to Parmer,0.5,0.66
01/04/2018 14:00,SB,2222 to 5th/CVZ,0.25,0.33
01/04/2018 14:00,SB,Parmer to 2222,0.25,0.33
01/04/2018 14:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/07/2018 04:00,NB,2222 to Parmer,0.25,0.33
02/07/2018 04:00,NB,CVZ to 183,0.25,0.33
02/07/2018 04:00,NB,CVZ to Parmer,0.5,0.66
02/07/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
02/07/2018 04:00,SB,Parmer to 2222,0.25,0.33
02/07/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/01/2018 10:00,NB,2222 to Parmer,0.25,0.33
02/01/2018 10:00,NB,CVZ to 183,0.25,0.33
02/01/2018 10:00,NB,CVZ to Parmer,0.5,0.66
02/01/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
02/01/2018 10:00,SB,Parmer to 2222,0.25,0.33
02/01/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/17/2018 17:00,NB,2222 to Parmer,2.29,3.04
01/17/2018 17:00,NB,CVZ to 183,2.85,3.79
01/17/2018 17:00,NB,CVZ to Parmer,5.14,6.83
01/17/2018 17:00,SB,2222 to 5th/CVZ,1.63,2.16
01/17/2018 17:00,SB,Parmer to 2222,0.25,0.33
01/17/2018 17:00,SB,Parmer to 5th/CVZ,1.88,2.5
01/22/2018 05:00,NB,2222 to Parmer,0.25,0.33
01/22/2018 05:00,NB,CVZ to 183,0.25,0.33
01/22/2018 05:00,NB,CVZ to Parmer,0.5,0.66
01/22/2018 05:00,SB,2222 to 5th/CVZ,0.25,0.33
01/22/2018 05:00,SB,Parmer to 2222,0.25,0.33
01/22/2018 05:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/11/2018 10:00,NB,2222 to Parmer,0.25,0.33
01/11/2018 10:00,NB,CVZ to 183,0.25,0.33
01/11/2018 10:00,NB,CVZ to Parmer,0.5,0.66
01/11/2018 10:00,SB,2222 to 5th/CVZ,0.56,0.74
01/11/2018 10:00,SB,Parmer to 2222,0.25,0.33
01/11/2018 10:00,SB,Parmer to 5th/CVZ,1.36,1.8
02/01/2018 04:30,NB,2222 to Parmer,0.25,0.33
02/01/2018 04:30,NB,CVZ to 183,0.25,0.33
02/01/2018 04:30,NB,CVZ to Parmer,0.5,0.66
02/01/2018 04:30,SB,2222 to 5th/CVZ,0.25,0.33
02/01/2018 04:30,SB,Parmer to 2222,0.25,0.33
02/01/2018 04:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/11/2018 04:30,NB,2222 to Parmer,0.25,0.33
01/11/2018 04:30,NB,CVZ to 183,0.25,0.33
01/11/2018 04:30,NB,CVZ to Parmer,0.5,0.66
01/11/2018 04:30,SB,2222 to 5th/CVZ,0.25,0.33
01/11/2018 04:30,SB,Parmer to 2222,0.25,0.33
01/11/2018 04:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/06/2018 22:00,NB,2222 to Parmer,0.25,0.33
02/06/2018 22:00,NB,CVZ to 183,0.25,0.33
02/06/2018 22:00,NB,CVZ to Parmer,0.5,0.66
02/06/2018 22:00,SB,2222 to 5th/CVZ,0.25,0.33
02/06/2018 22:00,SB,Parmer to 2222,0.25,0.33
02/06/2018 22:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/13/2018 13:00,NB,2222 to Parmer,0.25,0.33
01/13/2018 13:00,NB,CVZ to 183,0.25,0.33
01/13/2018 13:00,NB,CVZ to Parmer,0.5,0.66
01/13/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
01/13/2018 13:00,SB,Parmer to 2222,0.25,0.33
01/13/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/23/2018 14:00,NB,2222 to Parmer,0.25,0.33
01/23/2018 14:00,NB,CVZ to 183,0.25,0.33
01/23/2018 14:00,NB,CVZ to Parmer,0.5,0.66
01/23/2018 14:00,SB,2222 to 5th/CVZ,0.25,0.33
01/23/2018 14:00,SB,Parmer to 2222,0.25,0.33
01/23/2018 14:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/18/2018 08:30,NB,2222 to Parmer,0.25,0.33
01/18/2018 08:30,NB,CVZ to 183,0.55,0.73
01/18/2018 08:30,NB,CVZ to Parmer,0.8,1.06
01/18/2018 08:30,SB,2222 to 5th/CVZ,4.25,5.65
01/18/2018 08:30,SB,Parmer to 2222,1.85,2.46
01/18/2018 08:30,SB,Parmer to 5th/CVZ,6.1,8.11
01/13/2018 21:30,NB,2222 to Parmer,0.25,0.33
01/13/2018 21:30,NB,CVZ to 183,0.25,0.33
01/13/2018 21:30,NB,CVZ to Parmer,0.5,0.66
01/13/2018 21:30,SB,2222 to 5th/CVZ,0.25,0.33
01/13/2018 21:30,SB,Parmer to 2222,0.25,0.33
01/13/2018 21:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/27/2018 18:00,NB,2222 to Parmer,0.25,0.33
01/27/2018 18:00,NB,CVZ to 183,0.25,0.33
01/27/2018 18:00,NB,CVZ to Parmer,0.5,0.66
01/27/2018 18:00,SB,2222 to 5th/CVZ,0.25,0.33
01/27/2018 18:00,SB,Parmer to 2222,0.25,0.33
01/27/2018 18:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/18/2018 21:00,NB,2222 to Parmer,0.25,0.33
01/18/2018 21:00,NB,CVZ to 183,0.25,0.33
01/18/2018 21:00,NB,CVZ to Parmer,0.5,0.66
01/18/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
01/18/2018 21:00,SB,Parmer to 2222,0.25,0.33
01/18/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/31/2018 05:00,NB,2222 to Parmer,0.25,0.33
01/31/2018 05:00,NB,CVZ to 183,0.25,0.33
01/31/2018 05:00,NB,CVZ to Parmer,0.5,0.66
01/31/2018 05:00,SB,2222 to 5th/CVZ,0.25,0.33
01/31/2018 05:00,SB,Parmer to 2222,0.25,0.33
01/31/2018 05:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/03/2018 07:00,NB,2222 to Parmer,0.25,0.33
01/03/2018 07:00,NB,CVZ to 183,0.25,0.33
01/03/2018 07:00,NB,CVZ to Parmer,0.5,0.66
01/03/2018 07:00,SB,2222 to 5th/CVZ,0.25,0.33
01/03/2018 07:00,SB,Parmer to 2222,0.25,0.33
01/03/2018 07:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/17/2018 15:30,NB,2222 to Parmer,0.25,0.33
01/17/2018 15:30,NB,CVZ to 183,0.25,0.33
01/17/2018 15:30,NB,CVZ to Parmer,0.5,0.66
01/17/2018 15:30,SB,2222 to 5th/CVZ,0.79,1.05
01/17/2018 15:30,SB,Parmer to 2222,0.25,0.33
01/17/2018 15:30,SB,Parmer to 5th/CVZ,1.04,1.38
01/29/2018 05:30,NB,2222 to Parmer,0.25,0.33
01/29/2018 05:30,NB,CVZ to 183,0.25,0.33
01/29/2018 05:30,NB,CVZ to Parmer,0.5,0.66
01/29/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
01/29/2018 05:30,SB,Parmer to 2222,0.25,0.33
01/29/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/22/2018 01:00,NB,2222 to Parmer,0.25,0.33
01/22/2018 01:00,NB,CVZ to 183,0.25,0.33
01/22/2018 01:00,NB,CVZ to Parmer,0.5,0.66
01/22/2018 01:00,SB,2222 to 5th/CVZ,0.25,0.33
01/22/2018 01:00,SB,Parmer to 2222,0.25,0.33
01/22/2018 01:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/08/2018 00:00,NB,2222 to Parmer,0.25,0.33
01/08/2018 00:00,NB,CVZ to 183,0.25,0.33
01/08/2018 00:00,NB,CVZ to Parmer,0.5,0.66
01/08/2018 00:00,SB,2222 to 5th/CVZ,0.25,0.33
01/08/2018 00:00,SB,Parmer to 2222,0.25,0.33
01/08/2018 00:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/02/2018 04:00,NB,2222 to Parmer,0.25,0.33
01/02/2018 04:00,NB,CVZ to 183,0.25,0.33
01/02/2018 04:00,NB,CVZ to Parmer,0.5,0.66
01/02/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
01/02/2018 04:00,SB,Parmer to 2222,0.25,0.33
01/02/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/25/2018 20:30,NB,2222 to Parmer,0.25,0.33
01/25/2018 20:30,NB,CVZ to 183,0.25,0.33
01/25/2018 20:30,NB,CVZ to Parmer,0.5,0.66
01/25/2018 20:30,SB,2222 to 5th/CVZ,0.25,0.33
01/25/2018 20:30,SB,Parmer to 2222,0.25,0.33
01/25/2018 20:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/07/2018 06:00,NB,2222 to Parmer,0.25,0.33
02/07/2018 06:00,NB,CVZ to 183,0.25,0.33
02/07/2018 06:00,NB,CVZ to Parmer,0.5,0.66
02/07/2018 06:00,SB,2222 to 5th/CVZ,0.25,0.33
02/07/2018 06:00,SB,Parmer to 2222,0.25,0.33
02/07/2018 06:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/07/2018 00:00,NB,2222 to Parmer,0.25,0.33
01/07/2018 00:00,NB,CVZ to 183,0.25,0.33
01/07/2018 00:00,NB,CVZ to Parmer,0.5,0.66
01/07/2018 00:00,SB,2222 to 5th/CVZ,0.25,0.33
01/07/2018 00:00,SB,Parmer to 2222,0.25,0.33
01/07/2018 00:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/06/2018 09:30,NB,2222 to Parmer,0.25,0.33
01/06/2018 09:30,NB,CVZ to 183,0.25,0.33
01/06/2018 09:30,NB,CVZ to Parmer,0.5,0.66
01/06/2018 09:30,SB,2222 to 5th/CVZ,0.25,0.33
01/06/2018 09:30,SB,Parmer to 2222,0.25,0.33
01/06/2018 09:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/08/2018 11:30,NB,2222 to Parmer,0.25,0.33
02/08/2018 11:30,NB,CVZ to 183,0.25,0.33
02/08/2018 11:30,NB,CVZ to Parmer,0.5,0.66
02/08/2018 11:30,SB,2222 to 5th/CVZ,0.25,0.33
02/08/2018 11:30,SB,Parmer to 2222,0.25,0.33
02/08/2018 11:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/16/2018 07:00,NB,2222 to Parmer,0.25,0.33
01/16/2018 07:00,NB,CVZ to 183,0.25,0.33
01/16/2018 07:00,NB,CVZ to Parmer,0.5,0.66
01/16/2018 07:00,SB,2222 to 5th/CVZ,0.25,0.33
01/16/2018 07:00,SB,Parmer to 2222,0.25,0.33
01/16/2018 07:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/03/2018 20:30,NB,2222 to Parmer,0.25,0.33
02/03/2018 20:30,NB,CVZ to 183,0.25,0.33
02/03/2018 20:30,NB,CVZ to Parmer,0.5,0.66
02/03/2018 20:30,SB,2222 to 5th/CVZ,0.25,0.33
02/03/2018 20:30,SB,Parmer to 2222,0.25,0.33
02/03/2018 20:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/22/2018 18:30,NB,2222 to Parmer,1.57,2.08
01/22/2018 18:30,NB,CVZ to 183,1.23,1.63
01/22/2018 18:30,NB,CVZ to Parmer,2.98,3.96
01/22/2018 18:30,SB,2222 to 5th/CVZ,0.35,0.46
01/22/2018 18:30,SB,Parmer to 2222,0.25,0.33
01/22/2018 18:30,SB,Parmer to 5th/CVZ,0.6,0.79
01/05/2018 13:00,NB,2222 to Parmer,0.25,0.33
01/05/2018 13:00,NB,CVZ to 183,0.25,0.33
01/05/2018 13:00,NB,CVZ to Parmer,0.5,0.66
01/05/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
01/05/2018 13:00,SB,Parmer to 2222,0.25,0.33
01/05/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/31/2018 06:00,NB,2222 to Parmer,0.25,0.33
01/31/2018 06:00,NB,CVZ to 183,0.25,0.33
01/31/2018 06:00,NB,CVZ to Parmer,0.5,0.66
01/31/2018 06:00,SB,2222 to 5th/CVZ,0.25,0.33
01/31/2018 06:00,SB,Parmer to 2222,0.25,0.33
01/31/2018 06:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/17/2018 17:30,NB,2222 to Parmer,2.65,3.52
01/17/2018 17:30,NB,CVZ to 183,4.48,5.95
01/17/2018 17:30,NB,CVZ to Parmer,7.13,9.48
01/17/2018 17:30,SB,2222 to 5th/CVZ,2.93,3.89
01/17/2018 17:30,SB,Parmer to 2222,0.25,0.33
01/17/2018 17:30,SB,Parmer to 5th/CVZ,3.18,4.22
01/29/2018 10:30,NB,2222 to Parmer,0.25,0.33
01/29/2018 10:30,NB,CVZ to 183,0.25,0.33
01/29/2018 10:30,NB,CVZ to Parmer,0.5,0.66
01/29/2018 10:30,SB,2222 to 5th/CVZ,0.25,0.33
01/29/2018 10:30,SB,Parmer to 2222,0.25,0.33
01/29/2018 10:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/10/2018 16:30,NB,2222 to Parmer,1.53,2.03
01/10/2018 16:30,NB,CVZ to 183,3.5,4.65
01/10/2018 16:30,NB,CVZ to Parmer,5.03,6.68
01/10/2018 16:30,SB,2222 to 5th/CVZ,3.17,4.21
01/10/2018 16:30,SB,Parmer to 2222,0.25,0.33
01/10/2018 16:30,SB,Parmer to 5th/CVZ,3.42,4.54
01/07/2018 23:30,NB,2222 to Parmer,0.25,0.33
01/07/2018 23:30,NB,CVZ to 183,0.25,0.33
01/07/2018 23:30,NB,CVZ to Parmer,0.5,0.66
01/07/2018 23:30,SB,2222 to 5th/CVZ,0.25,0.33
01/07/2018 23:30,SB,Parmer to 2222,0.25,0.33
01/07/2018 23:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/23/2018 13:00,NB,2222 to Parmer,0.25,0.33
01/23/2018 13:00,NB,CVZ to 183,0.25,0.33
01/23/2018 13:00,NB,CVZ to Parmer,0.5,0.66
01/23/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
01/23/2018 13:00,SB,Parmer to 2222,0.25,0.33
01/23/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/26/2018 03:30,NB,2222 to Parmer,0.25,0.33
01/26/2018 03:30,NB,CVZ to 183,0.25,0.33
01/26/2018 03:30,NB,CVZ to Parmer,0.5,0.66
01/26/2018 03:30,SB,2222 to 5th/CVZ,0.25,0.33
01/26/2018 03:30,SB,Parmer to 2222,0.25,0.33
01/26/2018 03:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/01/2018 04:30,NB,2222 to Parmer,0.25,0.33
01/01/2018 04:30,NB,CVZ to 183,0.25,0.33
01/01/2018 04:30,NB,CVZ to Parmer,0.5,0.66
01/01/2018 04:30,SB,2222 to 5th/CVZ,0.25,0.33
01/01/2018 04:30,SB,Parmer to 2222,0.25,0.33
01/01/2018 04:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/16/2018 22:00,NB,2222 to Parmer,0.25,0.33
01/16/2018 22:00,NB,CVZ to 183,0.25,0.33
01/16/2018 22:00,NB,CVZ to Parmer,0.5,0.66
01/16/2018 22:00,SB,2222 to 5th/CVZ,0.25,0.33
01/16/2018 22:00,SB,Parmer to 2222,0.25,0.33
01/16/2018 22:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/12/2018 23:30,NB,2222 to Parmer,0.25,0.33
01/12/2018 23:30,NB,CVZ to 183,0.25,0.33
01/12/2018 23:30,NB,CVZ to Parmer,0.5,0.66
01/12/2018 23:30,SB,2222 to 5th/CVZ,0.25,0.33
01/12/2018 23:30,SB,Parmer to 2222,0.25,0.33
01/12/2018 23:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/01/2018 04:00,NB,2222 to Parmer,0.25,0.33
02/01/2018 04:00,NB,CVZ to 183,0.25,0.33
02/01/2018 04:00,NB,CVZ to Parmer,0.5,0.66
02/01/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
02/01/2018 04:00,SB,Parmer to 2222,0.25,0.33
02/01/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/08/2018 21:30,NB,2222 to Parmer,0.25,0.33
02/08/2018 21:30,NB,CVZ to 183,0.25,0.33
02/08/2018 21:30,NB,CVZ to Parmer,0.5,0.66
02/08/2018 21:30,SB,2222 to 5th/CVZ,0.25,0.33
02/08/2018 21:30,SB,Parmer to 2222,0.25,0.33
02/08/2018 21:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/31/2018 20:30,NB,2222 to Parmer,0.25,0.33
01/31/2018 20:30,NB,CVZ to 183,0.25,0.33
01/31/2018 20:30,NB,CVZ to Parmer,0.5,0.66
01/31/2018 20:30,SB,2222 to 5th/CVZ,0.25,0.33
01/31/2018 20:30,SB,Parmer to 2222,0.25,0.33
01/31/2018 20:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/05/2018 02:00,NB,2222 to Parmer,0.25,0.33
02/05/2018 02:00,NB,CVZ to 183,0.25,0.33
02/05/2018 02:00,NB,CVZ to Parmer,0.5,0.66
02/05/2018 02:00,SB,2222 to 5th/CVZ,0.25,0.33
02/05/2018 02:00,SB,Parmer to 2222,0.25,0.33
02/05/2018 02:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/23/2018 18:00,NB,2222 to Parmer,2.95,3.92
01/23/2018 18:00,NB,CVZ to 183,4.44,5.9
01/23/2018 18:00,NB,CVZ to Parmer,7.39,9.82
01/23/2018 18:00,SB,2222 to 5th/CVZ,3.39,4.5
01/23/2018 18:00,SB,Parmer to 2222,0.25,0.33
01/23/2018 18:00,SB,Parmer to 5th/CVZ,3.64,4.84
01/20/2018 19:30,NB,2222 to Parmer,0.25,0.33
01/20/2018 19:30,NB,CVZ to 183,0.25,0.33
01/20/2018 19:30,NB,CVZ to Parmer,0.5,0.66
01/20/2018 19:30,SB,2222 to 5th/CVZ,0.25,0.33
01/20/2018 19:30,SB,Parmer to 2222,0.25,0.33
01/20/2018 19:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/14/2018 05:30,NB,2222 to Parmer,0.25,0.33
01/14/2018 05:30,NB,CVZ to 183,0.25,0.33
01/14/2018 05:30,NB,CVZ to Parmer,0.5,0.66
01/14/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
01/14/2018 05:30,SB,Parmer to 2222,0.25,0.33
01/14/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
02/04/2018 13:00,NB,2222 to Parmer,0.25,0.33
02/04/2018 13:00,NB,CVZ to 183,0.25,0.33
02/04/2018 13:00,NB,CVZ to Parmer,0.5,0.66
02/04/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
02/04/2018 13:00,SB,Parmer to 2222,0.25,0.33
02/04/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/06/2018 06:00,NB,2222 to Parmer,0.25,0.33
02/06/2018 06:00,NB,CVZ to 183,0.25,0.33
02/06/2018 06:00,NB,CVZ to Parmer,0.5,0.66
02/06/2018 06:00,SB,2222 to 5th/CVZ,0.25,0.33
02/06/2018 06:00,SB,Parmer to 2222,0.25,0.33
02/06/2018 06:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/12/2018 16:30,NB,2222 to Parmer,1.27,1.68
01/12/2018 16:30,NB,CVZ to 183,3.41,4.53
01/12/2018 16:30,NB,CVZ to Parmer,4.33,5.75
01/12/2018 16:30,SB,2222 to 5th/CVZ,2.83,3.76
01/12/2018 16:30,SB,Parmer to 2222,0.25,0.33
01/12/2018 16:30,SB,Parmer to 5th/CVZ,3.08,4.09
01/27/2018 21:30,NB,2222 to Parmer,0.25,0.33
01/27/2018 21:30,NB,CVZ to 183,0.25,0.33
01/27/2018 21:30,NB,CVZ to Parmer,0.5,0.66
01/27/2018 21:30,SB,2222 to 5th/CVZ,0.25,0.33
01/27/2018 21:30,SB,Parmer to 2222,0.25,0.33
01/27/2018 21:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/02/2018 12:30,NB,2222 to Parmer,0.25,0.33
01/02/2018 12:30,NB,CVZ to 183,0.25,0.33
01/02/2018 12:30,NB,CVZ to Parmer,0.5,0.66
01/02/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
01/02/2018 12:30,SB,Parmer to 2222,0.25,0.33
01/02/2018 12:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/15/2018 10:00,NB,2222 to Parmer,0.25,0.33
01/15/2018 10:00,NB,CVZ to 183,0.25,0.33
01/15/2018 10:00,NB,CVZ to Parmer,0.5,0.66
01/15/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
01/15/2018 10:00,SB,Parmer to 2222,0.25,0.33
01/15/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/01/2018 11:00,NB,2222 to Parmer,0.25,0.33
02/01/2018 11:00,NB,CVZ to 183,0.25,0.33
02/01/2018 11:00,NB,CVZ to Parmer,0.5,0.66
02/01/2018 11:00,SB,2222 to 5th/CVZ,0.25,0.33
02/01/2018 11:00,SB,Parmer to 2222,0.25,0.33
02/01/2018 11:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/24/2018 17:30,NB,2222 to Parmer,2.76,3.67
01/24/2018 17:30,NB,CVZ to 183,2.73,3.63
01/24/2018 17:30,NB,CVZ to Parmer,5.49,7.3
01/24/2018 17:30,SB,2222 to 5th/CVZ,4.33,5.75
01/24/2018 17:30,SB,Parmer to 2222,0.25,0.33
01/24/2018 17:30,SB,Parmer to 5th/CVZ,4.94,6.57
01/20/2018 14:30,NB,2222 to Parmer,0.25,0.33
01/20/2018 14:30,NB,CVZ to 183,0.25,0.33
01/20/2018 14:30,NB,CVZ to Parmer,0.5,0.66
01/20/2018 14:30,SB,2222 to 5th/CVZ,0.25,0.33
01/20/2018 14:30,SB,Parmer to 2222,0.25,0.33
01/20/2018 14:30,SB,Parmer to 5th/CVZ,0.5,0.66
01/18/2018 01:00,NB,2222 to Parmer,0.25,0.33
01/18/2018 01:00,NB,CVZ to 183,0.25,0.33
01/18/2018 01:00,NB,CVZ to Parmer,0.5,0.66
01/18/2018 01:00,SB,2222 to 5th/CVZ,0.25,0.33
01/18/2018 01:00,SB,Parmer to 2222,0.25,0.33
01/18/2018 01:00,SB,Parmer to 5th/CVZ,0.5,0.66
02/02/2018 03:00,NB,2222 to Parmer,0.25,0.33
02/02/2018 03:00,NB,CVZ to 183,0.25,0.33
02/02/2018 03:00,NB,CVZ to Parmer,0.5,0.66
02/02/2018 03:00,SB,2222 to 5th/CVZ,0.25,0.33
02/02/2018 03:00,SB,Parmer to 2222,0.25,0.33
02/02/2018 03:00,SB,Parmer to 5th/CVZ,0.5,0.66
01/02/2018 21:00,NB,2222 to Parmer,0.25,0.33
01/02/2018 21:00,NB,CVZ to 183,0.25,0.33
